"movieId","title","genre","avgRating","numRatings","isPopular"
"552","Species (1995)","Sci-Fi","2.87","45","Yes"
"553","Walk in the Clouds, A (1995)","Drama,Romance","3.29","63","Yes"
"554","Waterworld (1995)","Action,Adventure","2.80","102","Yes"
"555","White Man's Burden (1995)","Drama","2.00","10","Yes"
"556","Wild Bill (1995)","Unknown","2.50","12","Yes"
"557","Farinelli: il castrato (1994)","Drama,Musical","3.12","17","Yes"
"558","Heavenly Creatures (1994)","Drama,Fantasy,Thriller","3.67","70","Yes"
"559","Interview with the Vampire (1994)","Drama,Horror","3.18","137","Yes"
"56","Pulp Fiction (1994)","Crime,Drama","4.06","394","Yes"
"560","Kid in King Arthur's Court, A (1995)","Adventure,Children's,Comedy,Fantasy,Romance,Sci-Fi","2.73","22","Yes"
"561","Mary Shelley's Frankenstein (1994)","Drama,Horror","3.07","59","Yes"
"562","Quick and the Dead, The (1995)","Action,Adventure","3.21","48","Yes"
"563","Stephen King's The Langoliers (1995)","Horror","2.41","29","Yes"
"564","Tales from the Hood (1995)","Comedy,Horror","2.04","27","Yes"
"565","Village of the Damned (1995)","Horror,Thriller","2.68","22","Yes"
"566","Clear and Present Danger (1994)","Action,Adventure,Thriller","3.57","179","Yes"
"567","Wes Craven's New Nightmare (1994)","Horror","2.80","35","Yes"
"568","Speed (1994)","Action,Romance,Thriller","3.65","230","Yes"
"569","Wolf (1994)","Drama,Horror","2.70","67","Yes"
"57","Priest (1994)","Drama","4.00","40","Yes"
"570","Wyatt Earp (1994)","Unknown","3.10","50","Yes"
"571","Another Stakeout (1993)","Comedy,Thriller","2.50","28","Yes"
"572","Blown Away (1994)","Action,Thriller","2.76","29","Yes"
"573","Body Snatchers (1993)","Horror,Sci-Fi,Thriller","2.94","33","Yes"
"574","Boxing Helena (1993)","Mystery,Romance,Thriller","2.20","15","Yes"
"575","City Slickers II: The Legend of Curly's Gold (1994)","Comedy","2.55","44","Yes"
"576","Cliffhanger (1993)","Action,Adventure,Crime","3.02","93","Yes"
"577","Coneheads (1993)","Comedy,Sci-Fi","2.22","41","Yes"
"578","Demolition Man (1993)","Action,Sci-Fi","3.15","92","Yes"
"579","Fatal Instinct (1993)","Comedy","2.63","19","Yes"
"58","Quiz Show (1994)","Drama","3.65","175","Yes"
"580","Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)","Comedy,Romance","3.38","32","Yes"
"581","Kalifornia (1993)","Drama,Thriller","3.22","59","Yes"
"582","Piano, The (1993)","Drama,Romance","3.60","168","Yes"
"583","Romeo Is Bleeding (1993)","Crime,Thriller","3.00","37","Yes"
"584","Secret Garden, The (1993)","Children's,Drama","3.54","79","Yes"
"585","Son in Law (1993)","Comedy","2.49","39","Yes"
"586","Terminal Velocity (1994)","Action","2.68","34","Yes"
"587","Hour of the Pig, The (1993)","Drama,Mystery","3.57","14","Yes"
"588","Beauty and the Beast (1991)","Animation,Children's,Musical","3.79","202","Yes"
"589","Wild Bunch, The (1969)","Unknown","4.02","43","Yes"
"59","Three Colors: Red (1994)","Drama","4.06","83","Yes"
"590","Hellraiser: Bloodline (1996)","Action,Horror,Sci-Fi","2.00","18","Yes"
"591","Primal Fear (1996)","Drama,Thriller","3.60","178","Yes"
"592","True Crime (1995)","Mystery,Thriller","3.33","9","Yes"
"593","Stalingrad (1993)","War","3.17","12","Yes"
"594","Heavy (1995)","Drama,Romance","2.40","5","Yes"
"595","Fan, The (1996)","Thriller","3.09","64","Yes"
"596","Hunchback of Notre Dame, The (1996)","Animation,Children's,Musical","3.38","127","Yes"
"597","Eraser (1996)","Action,Thriller","3.15","206","Yes"
"598","Big Squeeze, The (1996)","Comedy,Drama","2.25","4","Yes"
"599","Police Story 4: Project S (Chao ji ji hua) (1993)","Action","1.00","1","Yes"
"6","Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)","Drama","3.58","26","Yes"
"60","Three Colors: Blue (1993)","Drama","4.02","64","Yes"
"600","Daniel Defoe's Robinson Crusoe (1996)","Children's","3.00","2","Yes"
"601","For Whom the Bell Tolls (1943)","Adventure,War","4.00","20","Yes"
"602","American in Paris, An (1951)","Musical,Romance","3.70","50","Yes"
"603","Rear Window (1954)","Mystery,Thriller","4.39","209","Yes"
"604","It Happened One Night (1934)","Comedy","4.01","81","Yes"
"605","Meet Me in St. Louis (1944)","Musical","3.35","31","Yes"
"606","All About Eve (1950)","Drama","4.05","66","Yes"
"607","Rebecca (1940)","Romance,Thriller","3.97","66","Yes"
"608","Spellbound (1945)","Mystery,Romance,Thriller","3.93","30","Yes"
"609","Father of the Bride (1950)","Comedy","3.58","60","Yes"
"61","Three Colors: White (1994)","Drama","3.86","59","Yes"
"610","Gigi (1958)","Musical","3.66","41","Yes"
"611","Laura (1944)","Crime,Film-Noir,Mystery","4.10","40","Yes"
"612","Lost Horizon (1937)","Drama","3.94","34","Yes"
"613","My Man Godfrey (1936)","Comedy","4.04","27","Yes"
"614","Giant (1956)","Drama","3.75","51","Yes"
"615","39 Steps, The (1935)","Thriller","4.05","59","Yes"
"616","Night of the Living Dead (1968)","Horror,Sci-Fi","3.42","64","Yes"
"617","Blue Angel, The (Blaue Engel, Der) (1930)","Drama","3.78","18","Yes"
"618","Picnic (1955)","Drama","3.61","18","Yes"
"619","Extreme Measures (1996)","Drama,Thriller","3.17","64","Yes"
"62","Stargate (1994)","Action,Adventure,Sci-Fi","3.14","127","Yes"
"620","Chamber, The (1996)","Drama","3.09","43","Yes"
"621","Davy Crockett, King of the Wild Frontier (1955)","Unknown","2.91","11","Yes"
"622","Swiss Family Robinson (1960)","Adventure,Children's","3.36","39","Yes"
"623","Angels in the Outfield (1994)","Children's,Comedy","2.92","39","Yes"
"624","Three Caballeros, The (1945)","Animation,Children's,Musical","3.27","22","Yes"
"625","Sword in the Stone, The (1963)","Animation,Children's","3.33","82","Yes"
"626","So Dear to My Heart (1949)","Children's,Drama","3.25","4","Yes"
"627","Robin Hood: Prince of Thieves (1991)","Drama","3.23","75","Yes"
"628","Sleepers (1996)","Crime,Drama","3.51","169","Yes"
"629","Victor/Victoria (1982)","Comedy,Musical","3.34","77","Yes"
"63","Santa Clause, The (1994)","Children's,Comedy","3.10","82","Yes"
"630","Great Race, The (1965)","Comedy,Musical","3.29","31","Yes"
"631","Crying Game, The (1992)","Action,Drama,Romance,War","3.62","119","Yes"
"632","Sophie's Choice (1982)","Drama","3.90","58","Yes"
"633","Christmas Carol, A (1938)","Drama","4.06","69","Yes"
"634","Microcosmos: Le peuple de l'herbe (1996)","Documentary","3.75","24","Yes"
"635","Fog, The (1980)","Horror","2.74","23","Yes"
"636","Escape from New York (1981)","Action,Adventure,Sci-Fi,Thriller","3.24","91","Yes"
"637","Howling, The (1981)","Comedy,Horror","3.03","38","Yes"
"638","Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)","Drama","3.77","44","Yes"
"639","Tin Drum, The (Blechtrommel, Die) (1979)","Drama","3.70","40","Yes"
"64","Shawshank Redemption, The (1994)","Drama","4.45","283","Yes"
"640","Cook the Thief His Wife & Her Lover, The (1989)","Drama","3.02","82","Yes"
"641","Paths of Glory (1957)","Drama,War","4.21","33","Yes"
"642","Grifters, The (1990)","Crime,Drama,Film-Noir","3.48","89","Yes"
"643","The Innocent (1994)","Drama,Romance","3.00","4","Yes"
"644","Thin Blue Line, The (1988)","Documentary","3.77","35","Yes"
"645","Paris Is Burning (1990)","Documentary","3.81","27","Yes"
"646","Once Upon a Time in the West (1969)","Unknown","3.87","38","Yes"
"647","Ran (1985)","Drama,War","4.10","70","Yes"
"648","Quiet Man, The (1952)","Comedy,Romance","4.03","67","Yes"
"649","Once Upon a Time in America (1984)","Crime,Drama,Thriller","3.40","50","Yes"
"65","What's Eating Gilbert Grape (1993)","Comedy,Drama","3.54","115","Yes"
"650","Seventh Seal, The (Sjunde inseglet, Det) (1957)","Drama","3.54","72","Yes"
"651","Glory (1989)","Action,Drama,War","4.08","171","Yes"
"652","Rosencrantz and Guildenstern Are Dead (1990)","Comedy,Drama","3.89","90","Yes"
"653","Touch of Evil (1958)","Crime,Film-Noir,Thriller","3.91","34","Yes"
"654","Chinatown (1974)","Film-Noir,Mystery,Thriller","4.14","147","Yes"
"655","Stand by Me (1986)","Adventure,Comedy,Drama","3.88","227","Yes"
"656","M (1931)","Crime,Film-Noir,Thriller","4.00","44","Yes"
"657","Manchurian Candidate, The (1962)","Film-Noir,Thriller","4.26","131","Yes"
"658","Pump Up the Volume (1990)","Drama","3.42","79","Yes"
"659","Arsenic and Old Lace (1944)","Comedy,Mystery,Thriller","4.08","115","Yes"
"66","While You Were Sleeping (1995)","Comedy,Romance","3.55","162","Yes"
"660","Fried Green Tomatoes (1991)","Drama","3.76","153","Yes"
"661","High Noon (1952)","Unknown","4.10","88","Yes"
"662","Somewhere in Time (1980)","Drama,Romance","3.43","82","Yes"
"663","Being There (1979)","Comedy","3.91","116","Yes"
"664","Paris, Texas (1984)","Drama","3.54","46","Yes"
"665","Alien 3 (1992)","Action,Horror,Sci-Fi,Thriller","2.83","100","Yes"
"666","Blood For Dracula (Andy Warhol's Dracula) (1974)","Horror","2.40","5","Yes"
"667","Audrey Rose (1977)","Horror","2.17","12","Yes"
"668","Blood Beach (1981)","Action,Horror","2.17","6","Yes"
"669","Body Parts (1991)","Horror","1.62","13","Yes"
"67","Ace Ventura: Pet Detective (1994)","Comedy","3.05","103","Yes"
"670","Body Snatchers (1993)","Horror,Sci-Fi,Thriller","3.00","36","Yes"
"671","Bride of Frankenstein (1935)","Horror","3.61","46","Yes"
"672","Candyman (1992)","Horror","2.72","65","Yes"
"673","Cape Fear (1962)","Film-Noir,Thriller","3.52","86","Yes"
"674","Cat People (1982)","Horror","2.90","48","Yes"
"675","Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)","Horror","3.56","54","Yes"
"676","Crucible, The (1996)","Drama","3.34","77","Yes"
"677","Fire on the Mountain (1996)","Documentary","3.00","1","Yes"
"678","Volcano (1997)","Drama,Thriller","2.81","219","Yes"
"679","Conan the Barbarian (1981)","Action,Adventure","3.05","107","Yes"
"68","Crow, The (1994)","Action,Romance,Thriller","3.42","134","Yes"
"680","Kull the Conqueror (1997)","Action,Adventure","2.56","34","Yes"
"681","Wishmaster (1997)","Horror","2.44","27","Yes"
"682","I Know What You Did Last Summer (1997)","Horror,Mystery,Thriller","3.06","100","Yes"
"683","Rocket Man (1997)","Comedy","2.41","49","Yes"
"684","In the Line of Fire (1993)","Action,Thriller","3.79","169","Yes"
"685","Executive Decision (1996)","Action,Thriller","3.36","157","Yes"
"686","Perfect World, A (1993)","Action,Drama","3.68","50","Yes"
"687","McHale's Navy (1997)","Comedy,War","2.19","69","Yes"
"688","Leave It to Beaver (1997)","Comedy","1.84","44","Yes"
"689","Jackal, The (1997)","Action,Thriller","3.15","87","Yes"
"69","Forrest Gump (1994)","Comedy,Romance,War","3.85","321","Yes"
"690","Seven Years in Tibet (1997)","Drama,War","3.46","155","Yes"
"691","Dark City (1998)","Film-Noir,Sci-Fi,Thriller","3.50","16","Yes"
"692","American President, The (1995)","Comedy,Drama,Romance","3.63","164","Yes"
"693","Casino (1995)","Drama","3.65","91","Yes"
"694","Persuasion (1995)","Romance","4.05","44","Yes"
"695","Kicking and Screaming (1995)","Comedy,Drama","2.92","13","Yes"
"696","City Hall (1996)","Drama,Thriller","3.14","79","Yes"
"697","Basketball Diaries, The (1995)","Drama","3.43","40","Yes"
"698","Browning Version, The (1994)","Drama","3.00","10","Yes"
"699","Little Women (1994)","Drama","3.68","102","Yes"
"7","Twelve Monkeys (1995)","Drama,Sci-Fi","3.80","392","Yes"
"70","Four Weddings and a Funeral (1994)","Comedy,Romance","3.66","251","Yes"
"700","Miami Rhapsody (1995)","Comedy","2.60","15","Yes"
"701","Wonderful, Horrible Life of Leni Riefenstahl, The (1993)","Documentary","4.00","10","Yes"
"702","Barcelona (1994)","Comedy,Romance","3.02","53","Yes"
"703","Widows' Peak (1994)","Drama","3.58","19","Yes"
"704","House of the Spirits, The (1993)","Drama,Romance","3.04","24","Yes"
"705","Singin' in the Rain (1952)","Musical,Romance","3.99","137","Yes"
"706","Bad Moon (1996)","Horror","2.67","6","Yes"
"707","Enchanted April (1991)","Drama","3.93","70","Yes"
"708","Sex, Lies, and Videotape (1989)","Drama","3.48","101","Yes"
"709","Strictly Ballroom (1992)","Comedy,Romance","4.03","104","Yes"
"71","Lion King, The (1994)","Animation,Children's,Musical","3.78","220","Yes"
"710","Better Off Dead... (1985)","Comedy","3.57","79","Yes"
"711","Substance of Fire, The (1996)","Drama","4.00","1","Yes"
"712","Tin Men (1987)","Comedy,Drama","3.08","51","Yes"
"713","Othello (1995)","Drama","3.61","72","Yes"
"714","Carrington (1995)","Drama,Romance","3.23","13","Yes"
"715","To Die For (1995)","Comedy,Drama","3.28","87","Yes"
"716","Home for the Holidays (1995)","Drama,Romance","3.16","58","Yes"
"717","Juror, The (1996)","Drama,Thriller","2.82","82","Yes"
"718","In the Bleak Midwinter (1995)","Comedy","3.69","16","Yes"
"719","Canadian Bacon (1994)","Comedy,War","2.41","29","Yes"
"72","Mask, The (1994)","Comedy,Crime,Fantasy","3.19","129","Yes"
"720","First Knight (1995)","Action,Adventure,Drama,Romance","3.02","86","Yes"
"721","Mallrats (1995)","Comedy","3.44","54","Yes"
"722","Nine Months (1995)","Comedy","2.93","58","Yes"
"723","Boys on the Side (1995)","Comedy,Drama","3.15","34","Yes"
"724","Circle of Friends (1995)","Drama,Romance","3.49","76","Yes"
"725","Exit to Eden (1994)","Comedy","2.75","16","Yes"
"726","Fluke (1995)","Children's,Drama","2.43","14","Yes"
"727","Immortal Beloved (1994)","Drama,Romance","3.46","63","Yes"
"728","Junior (1994)","Comedy,Sci-Fi","3.02","45","Yes"
"729","Nell (1994)","Drama","3.48","81","Yes"
"73","Maverick (1994)","Action,Comedy","3.47","128","Yes"
"730","Queen Margot (Reine Margot, La) (1994)","Drama,Romance","3.50","24","Yes"
"731","Corrina, Corrina (1994)","Comedy,Drama,Romance","3.15","39","Yes"
"732","Dave (1993)","Comedy,Romance","3.65","180","Yes"
"733","Go Fish (1994)","Drama,Romance","3.20","15","Yes"
"734","Made in America (1993)","Comedy","2.52","27","Yes"
"735","Philadelphia (1993)","Drama","3.85","137","Yes"
"736","Shadowlands (1993)","Drama,Romance","3.94","78","Yes"
"737","Sirens (1994)","Comedy,Drama","2.98","59","Yes"
"738","Threesome (1994)","Comedy,Romance","2.84","31","Yes"
"739","Pretty Woman (1990)","Comedy,Romance","3.32","164","Yes"
"74","Faster Pussycat! Kill! Kill! (1965)","Action,Comedy,Drama","3.00","7","Yes"
"740","Jane Eyre (1996)","Drama,Romance","3.48","63","Yes"
"741","Last Supper, The (1995)","Drama,Thriller","3.45","58","Yes"
"742","Ransom (1996)","Drama,Thriller","3.64","267","Yes"
"743","Crow: City of Angels, The (1996)","Action,Thriller","1.95","39","Yes"
"744","Michael Collins (1996)","Drama,War","3.46","92","Yes"
"745","Ruling Class, The (1972)","Comedy","3.88","16","Yes"
"746","Real Genius (1985)","Comedy","3.66","119","Yes"
"747","Benny & Joon (1993)","Comedy,Romance","3.46","102","Yes"
"748","Saint, The (1997)","Action,Romance,Thriller","3.12","316","Yes"
"749","MatchMaker, The (1997)","Comedy,Romance","3.18","51","Yes"
"75","Brother Minister: The Assassination of Malcolm X (1994)","Documentary","3.00","5","Yes"
"750","Amistad (1997)","Drama","3.85","124","Yes"
"751","Tomorrow Never Dies (1997)","Action,Romance,Thriller","3.43","180","Yes"
"752","Replacement Killers, The (1998)","Action,Thriller","3.31","39","Yes"
"753","Burnt By the Sun (1994)","Drama","3.71","24","Yes"
"754","Red Corner (1997)","Crime,Thriller","3.39","57","Yes"
"755","Jumanji (1995)","Action,Adventure,Children's,Fantasy,Sci-Fi","3.31","96","Yes"
"756","Father of the Bride Part II (1995)","Comedy","2.90","128","Yes"
"757","Across the Sea of Time (1995)","Documentary","2.75","4","Yes"
"758","Lawnmower Man 2: Beyond Cyberspace (1996)","Sci-Fi,Thriller","1.71","21","Yes"
"759","Fair Game (1995)","Action","2.18","11","Yes"
"76","Carlito's Way (1993)","Crime,Drama","3.41","54","Yes"
"760","Screamers (1995)","Sci-Fi","2.65","46","Yes"
"761","Nick of Time (1995)","Action,Thriller","3.05","44","Yes"
"762","Beautiful Girls (1996)","Drama","3.39","115","Yes"
"763","Happy Gilmore (1996)","Comedy","3.39","149","Yes"
"764","If Lucy Fell (1996)","Comedy,Romance","2.76","29","Yes"
"765","Boomerang (1992)","Comedy,Romance","2.81","32","Yes"
"766","Man of the Year (1995)","Documentary","3.11","9","Yes"
"767","Addiction, The (1995)","Horror","2.18","11","Yes"
"768","Casper (1995)","Adventure,Children's","3.08","52","Yes"
"769","Congo (1995)","Action,Adventure,Mystery,Sci-Fi","2.45","42","Yes"
"77","Firm, The (1993)","Drama,Thriller","3.28","151","Yes"
"770","Devil in a Blue Dress (1995)","Crime,Film-Noir,Mystery,Thriller","3.39","57","Yes"
"771","Johnny Mnemonic (1995)","Action,Sci-Fi,Thriller","2.63","41","Yes"
"772","Kids (1995)","Drama","3.06","49","Yes"
"773","Mute Witness (1994)","Thriller","2.94","17","Yes"
"774","Prophecy, The (1995)","Horror","2.94","32","Yes"
"775","Something to Talk About (1995)","Comedy,Drama,Romance","2.77","26","Yes"
"776","Three Wishes (1995)","Drama","3.22","9","Yes"
"777","Castle Freak (1995)","Horror","1.25","4","Yes"
"778","Don Juan DeMarco (1995)","Comedy,Drama,Romance","3.55","76","Yes"
"779","Drop Zone (1994)","Action","2.55","31","Yes"
"78","Free Willy (1993)","Adventure,Children's,Drama","2.45","33","Yes"
"780","Dumb & Dumber (1994)","Comedy","3.00","69","Yes"
"781","French Kiss (1995)","Comedy,Romance","3.33","84","Yes"
"782","Little Odessa (1994)","Drama","2.60","10","Yes"
"783","Milk Money (1994)","Comedy,Romance","2.73","37","Yes"
"784","Beyond Bedlam (1993)","Drama,Horror","1.00","2","Yes"
"785","Only You (1994)","Comedy,Romance","3.15","39","Yes"
"786","Perez Family, The (1995)","Comedy,Romance","2.64","14","Yes"
"787","Roommates (1995)","Comedy,Drama","3.23","13","Yes"
"788","Relative Fear (1994)","Horror,Thriller","1.67","3","Yes"
"789","Swimming with Sharks (1995)","Comedy,Drama","3.57","47","Yes"
"79","Fugitive, The (1993)","Action,Thriller","4.04","336","Yes"
"790","Tommy Boy (1995)","Comedy","2.91","66","Yes"
"791","Baby-Sitters Club, The (1995)","Children's","2.50","10","Yes"
"792","Bullets Over Broadway (1994)","Comedy","3.72","86","Yes"
"793","Crooklyn (1994)","Comedy","3.50","10","Yes"
"794","It Could Happen to You (1994)","Drama,Romance","3.65","46","Yes"
"795","Richie Rich (1994)","Children's,Comedy","2.43","21","Yes"
"796","Speechless (1994)","Comedy,Romance","3.08","36","Yes"
"797","Timecop (1994)","Action,Sci-Fi","3.10","31","Yes"
"798","Bad Company (1995)","Action","2.22","9","Yes"
"799","Boys Life (1995)","Drama","3.20","5","Yes"
"8","Babe (1995)","Children's,Comedy,Drama","4.00","219","Yes"
"80","Hot Shots! Part Deux (1993)","Action,Comedy,War","2.76","68","Yes"
"800","In the Mouth of Madness (1995)","Horror,Thriller","2.88","26","Yes"
"801","Air Up There, The (1994)","Comedy","2.81","16","Yes"
"802","Hard Target (1993)","Action,Adventure,Crime,Thriller","2.70","40","Yes"
"803","Heaven & Earth (1993)","Action,Drama,War","2.56","9","Yes"
"804","Jimmy Hollywood (1994)","Comedy","2.88","8","Yes"
"805","Manhattan Murder Mystery (1993)","Comedy,Mystery","3.63","27","Yes"
"806","Menace II Society (1993)","Action,Crime,Drama","3.46","50","Yes"
"807","Poetic Justice (1993)","Drama","2.78","9","Yes"
"808","Program, The (1993)","Action,Drama","2.84","31","Yes"
"809","Rising Sun (1993)","Action,Drama,Mystery","2.91","43","Yes"
"81","Hudsucker Proxy, The (1994)","Comedy,Romance","3.55","110","Yes"
"810","Shadow, The (1994)","Action","2.89","45","Yes"
"811","Thirty-Two Short Films About Glenn Gould (1993)","Documentary","3.94","18","Yes"
"812","Andre (1994)","Adventure,Children's","3.11","18","Yes"
"813","Celluloid Closet, The (1995)","Documentary","3.89","56","Yes"
"814","Great Day in Harlem, A (1994)","Documentary","5.00","1","Yes"
"815","One Fine Day (1996)","Drama,Romance","3.23","112","Yes"
"816","Candyman: Farewell to the Flesh (1995)","Horror","2.43","21","Yes"
"817","Frisk (1995)","Drama","2.67","3","Yes"
"818","Girl 6 (1996)","Comedy","2.76","25","Yes"
"819","Eddie (1996)","Comedy","2.70","40","Yes"
"82","Jurassic Park (1993)","Action,Adventure,Sci-Fi","3.72","261","Yes"
"820","Space Jam (1996)","Adventure,Animation,Children's,Comedy,Fantasy","2.77","93","Yes"
"821","Mrs. Winterbourne (1996)","Comedy,Romance","3.05","22","Yes"
"822","Faces (1968)","Drama","3.00","4","Yes"
"823","Mulholland Falls (1996)","Crime,Film-Noir,Thriller","2.88","82","Yes"
"824","Great White Hype, The (1996)","Comedy","2.76","49","Yes"
"825","Arrival, The (1996)","Action,Sci-Fi,Thriller","3.04","83","Yes"
"826","Phantom, The (1996)","Adventure","2.58","80","Yes"
"827","Daylight (1996)","Action,Adventure,Thriller","2.77","57","Yes"
"828","Alaska (1996)","Adventure,Children's","2.69","13","Yes"
"829","Fled (1996)","Action,Adventure","2.65","34","Yes"
"83","Much Ado About Nothing (1993)","Comedy,Romance","4.06","176","Yes"
"830","Power 98 (1995)","Action,Mystery,Thriller","1.00","1","Yes"
"831","Escape from L.A. (1996)","Action,Adventure,Sci-Fi,Thriller","2.46","91","Yes"
"832","Bogus (1996)","Children's,Drama,Fantasy","2.55","22","Yes"
"833","Bulletproof (1996)","Action","3.20","49","Yes"
"834","Halloween: The Curse of Michael Myers (1995)","Horror,Thriller","2.20","25","Yes"
"835","Gay Divorcee, The (1934)","Comedy,Musical,Romance","3.87","15","Yes"
"836","Ninotchka (1939)","Comedy,Romance","3.77","26","Yes"
"837","Meet John Doe (1941)","Drama","3.92","25","Yes"
"838","In the Line of Duty 2 (1987)","Action","2.75","4","Yes"
"839","Loch Ness (1995)","Horror,Thriller","2.50","4","Yes"
"84","Robert A. Heinlein's The Puppet Masters (1994)","Horror,Sci-Fi","3.00","18","Yes"
"840","Last Man Standing (1996)","Action,Drama","2.66","53","Yes"
"841","Glimmer Man, The (1996)","Action,Thriller","2.75","48","Yes"
"842","Pollyanna (1960)","Children's,Comedy,Drama","3.15","27","Yes"
"843","Shaggy Dog, The (1959)","Children's,Comedy","3.00","30","Yes"
"844","Freeway (1996)","Crime","3.36","42","Yes"
"845","That Thing You Do! (1996)","Comedy","3.47","176","Yes"
"846","To Gillian on Her 37th Birthday (1996)","Drama,Romance","3.07","44","Yes"
"847","Looking for Richard (1996)","Documentary,Drama","3.73","55","Yes"
"848","Murder, My Sweet (1944)","Film-Noir,Thriller","3.56","9","Yes"
"849","Days of Thunder (1990)","Action,Romance","2.72","53","Yes"
"85","Ref, The (1994)","Comedy","3.03","58","Yes"
"850","Perfect Candidate, A (1996)","Documentary","4.00","4","Yes"
"851","Two or Three Things I Know About Her (1966)","Drama","3.75","4","Yes"
"852","Bloody Child, The (1996)","Drama,Thriller","1.00","1","Yes"
"853","Braindead (1992)","Comedy,Horror","3.86","14","Yes"
"854","Bad Taste (1987)","Comedy,Horror","3.38","16","Yes"
"855","Diva (1981)","Action,Drama,Mystery,Romance,Thriller","3.73","66","Yes"
"856","Night on Earth (1991)","Comedy,Drama","3.83","36","Yes"
"857","Paris Was a Woman (1995)","Documentary","3.00","1","Yes"
"858","Amityville: Dollhouse (1996)","Horror","1.00","3","Yes"
"859","April Fool's Day (1986)","Comedy,Horror","2.67","15","Yes"
"86","Remains of the Day, The (1993)","Drama","3.94","150","Yes"
"860","Believers, The (1987)","Horror,Thriller","2.25","16","Yes"
"861","Nosferatu a Venezia (1986)","Horror","2.33","3","Yes"
"862","Jingle All the Way (1996)","Adventure,Children's,Comedy","2.11","18","Yes"
"863","Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)","Drama","3.92","24","Yes"
"864","My Fellow Americans (1996)","Comedy","3.16","86","Yes"
"865","Ice Storm, The (1997)","Drama","3.48","21","Yes"
"866","Michael (1996)","Comedy,Romance","3.32","119","Yes"
"867","Whole Wide World, The (1996)","Drama","4.00","6","Yes"
"868","Hearts and Minds (1996)","Drama","3.80","5","Yes"
"869","Fools Rush In (1997)","Comedy,Romance","3.00","24","Yes"
"87","Searching for Bobby Fischer (1993)","Drama","3.91","138","Yes"
"870","Touch (1997)","Romance","2.78","9","Yes"
"871","Vegas Vacation (1997)","Comedy","2.40","75","Yes"
"872","Love Jones (1997)","Romance","3.10","42","Yes"
"873","Picture Perfect (1997)","Comedy,Romance","2.96","81","Yes"
"874","Career Girls (1997)","Drama","3.26","39","Yes"
"875","She's So Lovely (1997)","Drama,Romance","2.74","53","Yes"
"876","Money Talks (1997)","Action,Comedy","2.70","47","Yes"
"877","Excess Baggage (1997)","Adventure,Romance","2.54","52","Yes"
"878","That Darn Cat! (1997)","Children's,Comedy,Mystery","2.52","33","Yes"
"879","Peacemaker, The (1997)","Action,Thriller,War","3.27","136","Yes"
"88","Sleepless in Seattle (1993)","Comedy,Romance","3.54","213","Yes"
"880","Soul Food (1997)","Drama","3.17","59","Yes"
"881","Money Talks (1997)","Action,Comedy","2.93","45","Yes"
"882","Washington Square (1997)","Drama","3.29","34","Yes"
"883","Telling Lies in America (1997)","Drama","3.23","13","Yes"
"884","Year of the Horse (1997)","Documentary","3.29","7","Yes"
"885","Phantoms (1998)","Horror","2.23","13","Yes"
"886","Life Less Ordinary, A (1997)","Romance,Thriller","3.08","53","Yes"
"887","Eve's Bayou (1997)","Drama","3.61","64","Yes"
"888","One Night Stand (1997)","Drama","3.47","15","Yes"
"889","Tango Lesson, The (1997)","Romance","3.38","13","Yes"
"89","Blade Runner (1982)","Film-Noir,Sci-Fi","4.14","275","Yes"
"890","Mortal Kombat: Annihilation (1997)","Action,Adventure","1.95","43","Yes"
"891","Bent (1997)","Drama,War","2.67","6","Yes"
"892","Flubber (1997)","Children's,Comedy,Fantasy","2.75","53","Yes"
"893","For Richer or Poorer (1997)","Comedy","2.43","14","Yes"
"894","Home Alone 3 (1997)","Children's,Comedy","1.89","19","Yes"
"895","Scream 2 (1997)","Horror,Thriller","3.22","106","Yes"
"896","Sweet Hereafter, The (1997)","Drama","3.77","44","Yes"
"897","Time Tracers (1995)","Action,Adventure,Sci-Fi","1.50","2","Yes"
"898","Postman, The (1997)","Drama","3.22","58","Yes"
"899","Winter Guest, The (1997)","Drama","3.44","9","Yes"
"9","Dead Man Walking (1995)","Drama","3.90","299","Yes"
"90","So I Married an Axe Murderer (1993)","Comedy,Romance,Thriller","3.05","95","Yes"
"900","Kundun (1997)","Drama","3.69","42","Yes"
"901","Mr. Magoo (1997)","Comedy","1.92","12","Yes"
"902","Big Lebowski, The (1998)","Comedy,Crime,Mystery,Thriller","3.83","42","Yes"
"903","Afterglow (1997)","Drama,Romance","3.11","18","Yes"
"904","Ma vie en rose (My Life in Pink) (1997)","Comedy,Drama","3.45","20","Yes"
"905","Great Expectations (1998)","Drama,Romance","3.22","27","Yes"
"906","Oscar & Lucinda (1997)","Drama,Romance","3.19","21","Yes"
"907","Vermin (1998)","Comedy","2.00","2","Yes"
"908","Half Baked (1998)","Comedy","2.50","20","Yes"
"909","Dangerous Beauty (1998)","Drama","3.77","13","Yes"
"91","Nightmare Before Christmas, The (1993)","Children's,Comedy,Musical","3.59","143","Yes"
"910","Nil By Mouth (1997)","Drama","2.00","4","Yes"
